Date,Time,Open,High,Low,Close,Volume
2024-12-14,02:00:00,102145.28,102279.43,101668.45,102032.61,698.88108
2024-12-14,03:00:00,102032.61,102344.0,102022.39,102088.0,406.92709
2024-12-14,04:00:00,102088.0,102138.0,101590.9,101681.81,636.87362
2024-12-14,05:00:00,101681.82,101816.71,101632.0,101722.8,439.71251
2024-12-14,06:00:00,101722.79,102000.0,101690.37,101906.05,572.18592
2024-12-14,07:00:00,101906.06,101923.99,101596.43,101824.0,706.73681
2024-12-14,08:00:00,101824.0,101863.64,101578.58,101803.03,319.99027
2024-12-14,09:00:00,101803.04,101803.04,101478.05,101551.28,327.22429
2024-12-14,10:00:00,101551.29,101602.31,101321.0,101550.58,371.42714
2024-12-14,11:00:00,101550.59,101697.5,101464.92,101583.99,227.39658
2024-12-14,12:00:00,101584.0,101647.06,101241.26,101297.96,590.74082
2024-12-14,13:00:00,101297.96,101411.63,100826.38,101170.05,1220.28333
2024-12-14,14:00:00,101170.04,101536.0,101163.64,101434.3,526.12869
2024-12-14,15:00:00,101434.3,101742.43,101342.71,101625.12,400.83121
2024-12-14,16:00:00,101625.12,101650.77,101420.01,101650.76,412.87893
2024-12-14,17:00:00,101650.77,101737.7,100860.0,100988.0,798.14281
2024-12-14,18:00:00,100988.01,101175.75,100831.63,100895.98,659.88076
2024-12-14,19:00:00,100895.99,101411.77,100872.38,101313.54,442.94587
2024-12-14,20:00:00,101313.54,101409.92,100609.41,100760.0,528.13263
2024-12-14,21:00:00,100760.0,101187.03,100760.0,101074.68,300.55759
2024-12-14,22:00:00,101074.68,101259.25,100895.53,101117.63,292.13848
2024-12-14,23:00:00,101117.64,101499.08,101045.45,101420.0,315.18337
2024-12-15,00:00:00,101420.0,101558.83,101237.14,101442.42,313.78863
2024-12-15,01:00:00,101442.41,102196.97,101424.01,102134.48,1458.80477
2024-12-15,02:00:00,102134.48,102155.28,101775.88,101831.15,728.33298
2024-12-15,03:00:00,101831.16,101931.73,101722.31,101733.82,216.32352
2024-12-15,04:00:00,101733.83,102850.0,101733.82,102366.17,1788.48948
2024-12-15,05:00:00,102366.17,102511.81,102107.92,102159.29,485.39491
2024-12-15,06:00:00,102159.29,102169.9,101759.8,101759.8,417.41142
2024-12-15,07:00:00,101759.81,101941.18,101534.01,101732.09,399.71077
2024-12-15,08:00:00,101732.09,102015.16,101581.07,102015.15,434.85636
2024-12-15,09:00:00,102015.15,102270.95,101919.6,102264.34,361.99787
2024-12-15,10:00:00,102264.34,102450.22,102147.58,102280.0,390.62989
2024-12-15,11:00:00,102280.01,102691.01,102228.01,102671.44,613.11003
2024-12-15,12:00:00,102671.44,103359.97,102533.33,102946.54,2308.19851
2024-12-15,13:00:00,102946.55,102987.43,102473.01,102784.65,917.26646
2024-12-15,14:00:00,102784.65,103061.88,102622.99,102994.37,988.69088
2024-12-15,15:00:00,102994.37,103039.99,102704.0,102704.01,704.04111
2024-12-15,16:00:00,102704.0,103490.0,102583.65,103127.08,1092.30198
2024-12-15,17:00:00,103127.08,103368.19,102978.93,103164.0,493.45924
2024-12-15,18:00:00,103164.01,103358.89,102984.58,103204.0,381.5582
2024-12-15,19:00:00,103203.99,103455.0,103178.47,103252.95,474.6008
2024-12-15,20:00:00,103252.96,103404.16,103066.67,103144.83,421.52166
2024-12-15,21:00:00,103144.83,103197.67,102634.25,102859.06,733.51731
2024-12-15,22:00:00,102859.05,103385.8,102621.5,103277.32,752.53486
2024-12-15,23:00:00,103277.31,105250.0,103246.07,104463.99,5352.380135
2024-12-16,00:00:00,104463.99,106648.0,104324.5,105444.95,4439.214326
2024-12-16,01:00:00,105444.95,105591.58,104979.39,105531.99,1469.85302
2024-12-16,02:00:00,105532.0,105640.0,104446.28,104585.32,1719.94162
2024-12-16,03:00:00,104585.32,105000.0,104259.48,104582.28,1174.83928
2024-12-16,04:00:00,104582.28,104805.22,104469.89,104686.15,650.79766
2024-12-16,05:00:00,104686.15,105064.0,104482.46,105028.0,781.51923
2024-12-16,06:00:00,105028.01,105373.76,104956.0,105149.98,971.06116
2024-12-16,07:00:00,105149.98,105420.76,104900.0,104992.79,679.89461
2024-12-16,08:00:00,104992.79,105016.85,104505.22,104535.44,713.40126
2024-12-16,09:00:00,104535.44,104942.48,104500.46,104676.72,767.27443
2024-12-16,10:00:00,104676.73,104722.1,104350.01,104684.99,993.28252
2024-12-16,11:00:00,104684.98,104836.36,103625.78,103757.99,1498.30185
2024-12-16,12:00:00,103758.0,104145.9,103333.0,103656.02,1555.92886
2024-12-16,13:00:00,103656.02,104138.99,103484.51,103908.02,1256.73983
2024-12-16,14:00:00,103908.03,106000.0,103879.25,105487.0,3025.52605
2024-12-16,15:00:00,105487.01,106499.99,105253.46,106332.01,3451.11467
2024-12-16,16:00:00,106332.0,107195.58,106140.0,106824.95,3224.840458
2024-12-16,17:00:00,106824.94,107195.0,106693.26,107078.55,2075.56347
2024-12-16,18:00:00,107078.55,107793.07,106882.47,107078.6,3417.436286
2024-12-16,19:00:00,107078.6,107078.61,105797.41,106583.12,3277.26405
2024-12-16,20:00:00,106583.13,106648.48,105762.56,105808.36,1901.28728
2024-12-16,21:00:00,105808.36,106274.9,105688.93,106057.77,880.5882
2024-12-16,22:00:00,106057.78,106301.59,105721.39,105815.99,620.69466
2024-12-16,23:00:00,105816.0,106064.0,105480.02,106058.66,756.03796
2024-12-17,00:00:00,106058.65,106244.4,105657.34,105856.51,1086.89201
2024-12-17,01:00:00,105856.51,106469.29,105744.62,106376.0,1112.03906
2024-12-17,02:00:00,106376.01,106590.55,106197.74,106269.14,804.33118
2024-12-17,03:00:00,106269.15,107000.0,106240.5,106866.49,879.61902
2024-12-17,04:00:00,106866.5,106866.5,106412.99,106500.77,533.2583
2024-12-17,05:00:00,106500.77,106823.28,106448.0,106817.43,576.75389
2024-12-17,06:00:00,106817.44,106845.0,106368.45,106549.98,543.19883
2024-12-17,07:00:00,106549.99,107143.29,106478.0,106805.75,1284.61121
2024-12-17,08:00:00,106805.75,107550.02,106753.53,107406.61,1330.80553
2024-12-17,09:00:00,107406.61,107474.1,107130.0,107306.03,693.66559
2024-12-17,10:00:00,107306.03,107343.82,106897.44,107209.67,792.66466
2024-12-17,11:00:00,107209.67,107329.49,106708.86,106808.31,805.81206
2024-12-17,12:00:00,106808.31,107177.55,106534.29,107136.01,997.93197
2024-12-17,13:00:00,107136.01,107620.09,106981.06,107298.42,795.32765
2024-12-17,14:00:00,107298.42,108353.0,107056.13,108258.39,2997.397586
2024-12-17,15:00:00,108258.38,108258.38,105725.99,106478.47,4148.52325
2024-12-17,16:00:00,106478.48,107100.86,106148.0,107075.72,1719.4703
2024-12-17,17:00:00,107075.73,107617.12,106713.96,107506.37,1501.46563
2024-12-17,18:00:00,107506.37,107633.0,106410.55,106551.89,1312.39668
2024-12-17,19:00:00,106551.89,106986.44,106216.06,106475.89,1342.0232
2024-12-17,20:00:00,106475.89,106903.99,106156.22,106732.98,1003.81925
2024-12-17,21:00:00,106732.98,106799.18,106236.53,106411.54,442.63546
2024-12-17,22:00:00,106411.53,106419.38,105321.49,105972.01,1143.43647
2024-12-17,23:00:00,105972.0,106350.01,105550.0,106133.74,1216.85768
2024-12-18,00:00:00,106133.74,106460.0,105620.03,106098.93,999.41593
2024-12-18,01:00:00,106098.92,106524.98,104942.32,105332.84,2375.39062
2024-12-18,02:00:00,105335.23,105651.88,105016.0,105312.91,985.53584
2024-12-18,03:00:00,105312.9,105331.63,104581.58,104763.98,1424.59685
2024-12-18,04:00:00,104763.99,104763.99,103516.98,103868.01,2603.97627
2024-12-18,05:00:00,103868.0,104125.18,103276.0,103572.17,1659.2154
2024-12-18,06:00:00,103572.16,104000.21,103137.82,103794.65,1754.3718
2024-12-18,07:00:00,103794.65,104317.82,103702.32,104250.75,1239.07366
2024-12-18,08:00:00,104250.75,104378.92,103729.18,103805.43,707.25432
2024-12-18,09:00:00,103805.42,104435.0,103804.66,104047.99,794.73016
2024-12-18,10:00:00,104047.99,104659.25,103984.0,104531.03,547.48679
2024-12-18,11:00:00,104531.03,105033.33,104500.0,105028.33,878.17039
2024-12-18,12:00:00,105028.33,105350.0,104687.44,104920.01,1428.18959
2024-12-18,13:00:00,104920.02,105271.8,104532.01,104580.58,888.4685
2024-12-18,14:00:00,104580.57,104860.66,103855.07,104019.93,2756.64761
2024-12-18,15:00:00,104019.94,104569.41,103650.0,104428.54,2169.56095
2024-12-18,16:00:00,104428.54,104474.14,103380.43,104199.62,2165.97625
2024-12-18,17:00:00,104199.63,104819.83,103876.0,104656.18,998.63962
2024-12-18,18:00:00,104656.18,104999.98,104150.01,104808.99,1126.2738
2024-12-18,19:00:00,104805.44,104805.44,102817.82,102817.82,4875.44811
2024-12-18,20:00:00,102817.82,102997.77,100303.72,100846.67,10402.4441
2024-12-18,21:00:00,100846.68,101745.45,100481.81,101010.55,3022.31056
2024-12-18,22:00:00,101010.54,101560.89,100648.99,101152.45,1684.68673
2024-12-18,23:00:00,101152.45,101203.45,100000.0,100204.01,2820.1337
2024-12-19,00:00:00,100204.01,100986.09,100128.0,100831.16,2011.20722
2024-12-19,01:00:00,100831.17,100903.28,99605.98,99768.97,1922.58004
2024-12-19,02:00:00,99768.97,100534.56,98802.0,100534.56,4808.2326
2024-12-19,03:00:00,100534.56,101310.25,100456.0,101193.15,2269.12938
2024-12-19,04:00:00,101193.15,101228.31,100629.99,100671.62,834.9752
2024-12-19,05:00:00,100671.62,101415.25,100671.62,101300.01,935.02447
2024-12-19,06:00:00,101300.01,101392.15,101015.44,101200.01,712.40267
2024-12-19,07:00:00,101200.01,101727.28,101124.46,101656.57,716.67385
2024-12-19,08:00:00,101656.57,101820.0,101380.1,101640.4,745.8115
2024-12-19,09:00:00,101640.4,101873.08,101537.56,101815.99,863.07944
2024-12-19,10:00:00,101815.99,102609.72,101758.19,102409.34,1608.23665
2024-12-19,11:00:00,102409.34,102514.05,102176.38,102449.99,857.73867
2024-12-19,12:00:00,102450.0,102559.21,101882.09,101988.0,1055.08532
2024-12-19,13:00:00,101987.99,102216.07,101667.0,101952.44,1706.53325
2024-12-19,14:00:00,101952.44,102800.11,100694.07,100942.41,3192.18817
2024-12-19,15:00:00,100942.41,101063.38,99500.0,100679.86,4543.00113
2024-12-19,16:00:00,100679.86,101200.0,99830.0,100716.3,2127.60244
2024-12-19,17:00:00,100716.3,100748.87,97500.0,98855.86,5111.98146
2024-12-19,18:00:00,98855.86,98952.73,96900.0,98932.73,5024.54216
2024-12-19,19:00:00,98932.72,99064.06,96251.32,97199.72,3592.37286
2024-12-19,20:00:00,97199.72,97312.0,95700.0,96409.54,4430.95326
2024-12-19,21:00:00,96409.55,98090.9,95828.98,97417.66,2612.13623
2024-12-19,22:00:00,97417.66,98500.0,97231.02,98391.21,1990.04732
2024-12-19,23:00:00,98391.21,98400.01,97455.3,97461.86,1475.86271
2024-12-20,00:00:00,97461.86,97814.09,96648.78,97248.22,2526.33162
2024-12-20,01:00:00,97248.22,97542.68,96159.84,96319.99,2512.42589
2024-12-20,02:00:00,96319.99,97731.91,96000.0,97632.59,2632.07757
2024-12-20,03:00:00,97632.59,97784.81,96969.7,97106.02,1041.19363
2024-12-20,04:00:00,97106.02,97838.98,96839.4,97304.07,1275.17255
2024-12-20,05:00:00,97304.07,97491.95,96672.47,96734.32,1339.46566
2024-12-20,06:00:00,96734.33,97303.99,96374.03,97281.37,1663.60632
2024-12-20,07:00:00,97281.38,98233.0,97276.5,97832.53,2593.15424
2024-12-20,08:00:00,97832.52,97864.91,95300.0,95473.74,3437.65104
2024-12-20,09:00:00,95473.74,95738.79,94682.27,94811.85,4514.51169
2024-12-20,10:00:00,94811.85,95114.71,94000.0,94359.53,4759.81141
2024-12-20,11:00:00,94359.54,94749.92,92612.1,92723.98,6297.21711
2024-12-20,12:00:00,92723.99,94244.0,92232.54,93941.75,5424.78009
2024-12-20,13:00:00,93941.74,95803.57,93581.32,95204.0,4179.24629
2024-12-20,14:00:00,95204.0,96235.29,94745.87,95627.99,3245.11909
2024-12-20,15:00:00,95628.0,97572.0,95608.01,96991.62,3494.16219
2024-12-20,16:00:00,96991.63,97700.0,96300.0,96727.99,2894.1009
2024-12-20,17:00:00,96728.0,97375.45,96427.0,97206.59,1735.72497
2024-12-20,18:00:00,97206.6,97308.39,96602.69,96993.58,1216.44814
2024-12-20,19:00:00,96992.26,97748.0,96840.0,97116.0,1339.74895
2024-12-20,20:00:00,97116.0,97232.0,96422.06,96451.88,1354.12601
2024-12-20,21:00:00,96451.88,96647.36,95393.84,96623.29,1604.6054
2024-12-20,22:00:00,96623.29,97513.0,96451.03,97463.93,978.34197
2024-12-20,23:00:00,97463.93,97816.44,97389.38,97805.44,825.11297
2024-12-21,00:00:00,97805.44,97813.59,97216.32,97525.77,941.26945
2024-12-21,01:00:00,97525.77,97668.68,97198.76,97357.23,939.899
2024-12-21,02:00:00,97357.23,97610.54,97188.09,97396.0,507.91033
2024-12-21,03:00:00,97396.0,97487.47,97244.0,97487.46,489.58985
2024-12-21,04:00:00,97487.47,97643.0,97378.5,97588.0,424.52783
2024-12-21,05:00:00,97588.0,98692.0,97541.06,98691.98,1167.51919
2024-12-21,06:00:00,98691.98,98837.49,98318.6,98726.76,1768.19966
2024-12-21,07:00:00,98726.76,99540.61,98500.0,99040.0,2107.7034
2024-12-21,08:00:00,99040.0,99187.95,98438.01,98650.0,1024.17691
2024-12-21,09:00:00,98650.0,98686.77,98296.01,98565.82,668.62346
2024-12-21,10:00:00,98565.82,98649.9,98043.12,98131.22,904.66058
2024-12-21,11:00:00,98131.22,98424.77,97800.0,98262.08,836.65859
2024-12-21,12:00:00,98262.08,98283.95,97105.26,97131.99,1762.27838
2024-12-21,13:00:00,97132.0,97500.48,96398.39,97344.54,2544.04817
2024-12-21,14:00:00,97344.02,97755.35,97069.4,97083.11,968.11701
2024-12-21,15:00:00,97083.11,97719.86,97070.28,97527.97,655.66124
2024-12-21,16:00:00,97527.96,97718.8,96951.41,97292.0,1007.90405
2024-12-21,17:00:00,97292.0,97695.8,97035.58,97595.28,805.82908
2024-12-21,18:00:00,97595.29,97723.18,97287.87,97400.01,378.3964
2024-12-21,19:00:00,97400.01,97436.69,96819.36,97269.03,741.60788
2024-12-21,20:00:00,97269.03,98057.51,97224.83,97456.91,882.07806
2024-12-21,21:00:00,97456.92,97577.99,96539.91,96892.0,703.06094
2024-12-21,22:00:00,96892.0,97399.99,96624.0,97147.46,879.19206
2024-12-21,23:00:00,97147.46,97313.26,96900.0,97291.99,374.62991
2024-12-22,00:00:00,97292.0,97448.08,97052.0,97253.01,422.37636
2024-12-22,01:00:00,97253.01,97432.69,96720.0,97060.01,447.72923
2024-12-22,02:00:00,97060.0,97236.18,96613.18,96719.99,371.81103
2024-12-22,03:00:00,96719.99,97320.0,96549.37,96994.37,606.61122
2024-12-22,04:00:00,96994.37,97071.97,96072.0,96076.01,713.4718
2024-12-22,05:00:00,96076.01,96409.64,95890.28,96156.19,1122.09453
2024-12-22,06:00:00,96156.19,96749.99,96112.0,96739.99,591.16867
2024-12-22,07:00:00,96740.0,96847.99,96080.0,96210.24,554.68137
2024-12-22,08:00:00,96210.25,96689.55,96196.85,96534.5,503.87812
2024-12-22,09:00:00,96534.51,97256.02,96333.5,96940.27,777.26357
2024-12-22,10:00:00,96940.27,97351.57,96852.0,97009.03,522.54613
2024-12-22,11:00:00,97009.03,97334.25,96988.0,97101.28,381.30098
2024-12-22,12:00:00,97101.29,97300.0,96836.36,96987.61,442.59499
2024-12-22,13:00:00,96987.61,97250.0,96850.0,96976.0,512.0706
2024-12-22,14:00:00,96976.0,97044.02,95254.77,95363.44,2055.07585
2024-12-22,15:00:00,95363.44,95660.8,95109.13,95377.72,1435.1653
2024-12-22,16:00:00,95377.71,95888.09,95200.0,95715.09,972.83507
2024-12-22,17:00:00,95715.09,95854.54,95457.62,95612.19,554.90428
2024-12-22,18:00:00,95612.18,96444.45,95371.96,95955.22,987.27141
2024-12-22,19:00:00,95955.23,96152.0,94700.0,94836.55,1395.29769
2024-12-22,20:00:00,94836.55,95624.0,94424.0,95592.49,1089.42566
2024-12-22,21:00:00,95592.49,95740.0,95069.03,95203.11,734.29415
2024-12-22,22:00:00,95203.1,95640.0,94250.35,95547.41,1382.4143
2024-12-22,23:00:00,95547.42,95824.0,95024.0,95186.27,777.54805
2024-12-23,00:00:00,95186.28,95410.77,94333.33,94390.84,1150.62099
2024-12-23,01:00:00,94390.83,95130.01,93771.37,94449.99,1808.05684
2024-12-23,02:00:00,94450.0,94786.45,93700.42,94723.96,1620.88771
2024-12-23,03:00:00,94723.96,96043.99,94610.76,96025.15,1448.87686
2024-12-23,04:00:00,96025.15,96509.98,95644.0,95832.03,912.1742
2024-12-23,05:00:00,95832.02,95961.53,95352.21,95608.02,1320.33706
2024-12-23,06:00:00,95608.01,95650.76,94705.07,94824.83,941.38747
2024-12-23,07:00:00,94824.83,95579.62,94824.83,95404.01,745.23607
2024-12-23,08:00:00,95404.01,95554.88,95036.77,95503.87,612.57094
2024-12-23,09:00:00,95503.87,96167.98,95493.22,96013.72,893.03527
2024-12-23,10:00:00,96013.72,96445.17,95962.26,96392.39,943.52748
2024-12-23,11:00:00,96392.4,96538.92,95819.79,95932.42,571.71903
2024-12-23,12:00:00,95932.41,96423.0,95864.8,96305.0,862.92265
2024-12-23,13:00:00,96305.0,96350.0,94832.93,94924.34,1162.5376
2024-12-23,14:00:00,94924.35,95621.54,93700.01,94389.67,3351.51629
2024-12-23,15:00:00,94389.67,94430.89,93107.52,93250.37,2940.01344
2024-12-23,16:00:00,93250.38,94260.0,92928.82,93980.61,2356.01885
2024-12-23,17:00:00,93980.61,94135.47,93206.79,93364.26,1328.46895
2024-12-23,18:00:00,93364.26,93747.66,92690.0,92758.55,1297.92664
2024-12-23,19:00:00,92758.54,93710.03,92702.0,93044.79,1253.88219
2024-12-23,20:00:00,93044.79,93530.01,92520.0,93186.34,1794.60092
2024-12-23,21:00:00,93186.34,94305.61,93181.83,93964.01,1407.12075
2024-12-23,22:00:00,93964.01,95191.81,93911.5,95191.81,1019.60575
2024-12-23,23:00:00,95191.8,95509.09,94683.81,94881.47,1067.72308
2024-12-24,00:00:00,94881.47,94881.47,94131.11,94550.22,955.84079
2024-12-24,01:00:00,94550.23,94672.0,94036.0,94123.43,567.58156
2024-12-24,02:00:00,94123.43,94320.0,93569.02,93961.45,879.60295
2024-12-24,03:00:00,93961.45,94400.0,93810.02,94348.75,732.7987
2024-12-24,04:00:00,94348.75,94416.0,94052.7,94412.3,546.31234
2024-12-24,05:00:00,94412.3,94653.45,94311.55,94606.06,412.67676
2024-12-24,06:00:00,94606.06,94606.07,93830.47,93918.99,591.5778
2024-12-24,07:00:00,93918.99,94313.61,93810.45,94233.19,448.92608
2024-12-24,08:00:00,94233.2,94635.7,94125.42,94495.77,633.45604
2024-12-24,09:00:00,94495.77,94530.42,93952.0,94068.01,446.78916
2024-12-24,10:00:00,94068.01,94194.07,93840.0,93972.01,389.62902
2024-12-24,11:00:00,93972.01,94425.7,93934.69,94398.6,466.22641
2024-12-24,12:00:00,94398.6,94410.39,94075.1,94304.32,421.20785
2024-12-24,13:00:00,94305.84,96094.0,94289.24,96085.02,1620.10206
2024-12-24,14:00:00,96085.02,97498.64,95864.5,97465.06,2637.73752
2024-12-24,15:00:00,97465.06,98300.0,97235.55,98300.0,2291.31734
2024-12-24,16:00:00,98299.99,98666.0,97964.0,98496.23,2172.24903
2024-12-24,17:00:00,98496.23,99030.72,98325.78,98797.47,1789.42098
2024-12-24,18:00:00,98797.47,99487.99,98418.16,98618.66,1479.28279
2024-12-24,19:00:00,98618.66,98743.52,97546.57,97581.09,1005.96025
2024-12-24,20:00:00,97581.1,98056.27,97250.0,97298.01,1248.65596
2024-12-24,21:00:00,97298.02,98462.28,97277.9,98397.96,791.97528
2024-12-24,22:00:00,98397.95,99068.9,98355.43,98777.11,751.43045
2024-12-24,23:00:00,98777.1,99019.1,98492.67,98663.58,393.46776
2024-12-25,00:00:00,98663.58,98878.44,98393.6,98418.42,715.4247
2024-12-25,01:00:00,98418.42,98597.6,97901.08,97983.18,598.005
2024-12-25,02:00:00,97983.17,98353.99,97725.27,98131.07,593.82651
2024-12-25,03:00:00,98131.07,98280.02,97930.53,98029.48,439.76979
2024-12-25,04:00:00,98029.49,98354.39,97875.91,98236.01,336.98364
2024-12-25,05:00:00,98236.01,98360.65,98159.09,98279.28,255.48309
2024-12-25,06:00:00,98279.28,98581.9,97844.18,97884.38,454.7094
2024-12-25,07:00:00,97884.39,98366.79,97873.49,98084.33,407.46219
2024-12-25,08:00:00,98084.33,98271.76,97926.99,98069.71,389.9017
2024-12-25,09:00:00,98069.72,98265.07,98007.69,98189.54,332.61032
2024-12-25,10:00:00,98189.55,99349.31,98145.75,98457.0,1287.95699
2024-12-25,11:00:00,98456.99,98866.77,97773.83,97907.61,1015.89784
2024-12-25,12:00:00,97907.61,98610.11,97632.02,98176.03,1309.0598
2024-12-25,13:00:00,98176.02,98609.89,98131.85,98462.56,455.54429
2024-12-25,14:00:00,98462.57,98832.89,98257.32,98710.0,550.83181
2024-12-25,15:00:00,98710.0,98724.0,98202.43,98519.98,527.91917
2024-12-25,15:00:00,98710.0,98724.0,98202.43,98519.98,527.91917
2024-12-25,16:00:00,98519.99,98696.4,98134.4,98425.51,508.99836
2024-12-25,17:00:00,98425.5,98659.0,98185.21,98570.82,344.11537
2024-12-25,18:00:00,98570.82,98978.18,98544.22,98756.26,567.60019
2024-12-25,19:00:00,98756.26,99299.99,98734.66,99018.52,674.13162
2024-12-25,20:00:00,99018.52,99400.0,98870.95,99144.62,542.46107
2024-12-25,21:00:00,99144.62,99555.0,98384.61,98506.36,873.33545
2024-12-25,22:00:00,98506.37,99100.0,98434.78,98811.16,466.6863
2024-12-25,23:00:00,98811.16,99569.15,98811.16,99429.6,825.4505
2024-12-26,00:00:00,99429.61,99963.7,98955.77,99028.66,1112.66226
